X_INDEX;Y_INDEX;GRID005ID;AOI;X_MIN;X_CENTER;X_MAX;Y_MIN;Y_CENTER;Y_MAX;SHAPE_AREA;SHAPE_LENG;INDEX_LABE;PRE_1980;POST_1980;LOW_RISE;MID_RISE;HIGH_RISE;MODERATE;M5;M2_ADOBE;STONE;ALL_YEAR;TYPE;RISE;TOTAL;RC_L;M1_L;M2_L;M5_L;RC_M;M1_M;M2_M;M5_M;RC_H;M1_H;M2_H;M5_H;TOTAL_BLD;POPULATION
575;826;5750826;1;28.750000;28.775000;28.800000;41.300000;41.325000;41.350000;0.002500;0.200000;0;0.874339;2.580941;2.093777;1.287807;0.073696;2.500980;0.940340;0.002565;0.011395;3.455280;6.899165000000000;3.455280;3.455280;1.515505;0.006905;0.001554;0.569813;0.932132;0.004247;0.000956;0.350471;0.053342;0.000243;0.000055;0.020056;3.455279;26
544;825;5440825;0;27.200000;27.225000;27.250000;41.250000;41.275000;41.300000;0.002500;0.200000;0;69.307944;181.107067;250.337092;0.052881;0.000000;60.194315;140.383837;46.617092;3.195299;250.415011;497.610256000000000;250.389972;250.389972;60.181603;3.194624;46.607247;140.354189;0.012713;0.000675;0.009845;0.029648;0.000000;0.000000;0.000000;0.000000;250.390544;2134
545;825;5450825;0;27.250000;27.275000;27.300000;41.250000;41.275000;41.300000;0.002500;0.200000;0;4.795790;12.050833;16.651145;0.193670;0.000236;4.372486;9.229153;3.026393;0.217054;16.846623;33.474655000000000;16.845050;16.845050;4.322154;0.214555;2.991555;9.122915;0.050271;0.002496;0.034795;0.106109;0.000061;0.000003;0.000042;0.000129;16.845085;144
546;825;5460825;0;27.300000;27.325000;27.350000;41.250000;41.275000;41.300000;0.002500;0.200000;0;12.274243;20.002811;27.492419;4.778313;0.005913;15.863555;12.694967;3.253809;0.464323;32.277055;64.089385000000000;32.276644;32.276644;13.512170;0.395499;2.771511;10.813247;2.348479;0.068740;0.481702;1.879394;0.002906;0.000085;0.000596;0.002326;32.276655;286
547;825;5470825;0;27.350000;27.375000;27.400000;41.250000;41.275000;41.300000;0.002500;0.200000;0;16.195811;24.768041;34.008051;6.947204;0.008598;21.632629;15.112460;3.619768;0.598996;40.963853;81.328710000000000;40.963853;40.963853;17.959335;0.497284;3.005119;12.546313;3.668753;0.101586;0.613889;2.562975;0.004541;0.000126;0.000760;0.003172;40.963853;365
548;825;5480825;1;27.400000;27.425000;27.450000;41.250000;41.275000;41.300000;0.002500;0.200000;0;39.047440;59.714737;81.992023;16.749424;0.020729;52.155385;36.435525;8.727113;1.444154;98.762177;196.080200000000000;98.762177;98.762177;43.299223;1.198932;7.245220;30.248649;8.845215;0.244919;1.480062;6.179229;0.010947;0.000303;0.001832;0.007648;98.762179;880
549;825;5490825;1;27.450000;27.475000;27.500000;41.250000;41.275000;41.300000;0.002500;0.200000;0;167.919879;256.761594;352.638943;71.952874;0.089657;224.309628;156.568274;37.597646;6.205925;424.681474;843.157023000000000;424.681474;424.681474;186.257972;5.153159;31.219620;130.008193;38.004300;1.051457;6.370089;26.527028;0.047355;0.001310;0.007937;0.033054;424.681474;3784
550;825;5500825;1;27.500000;27.525000;27.550000;41.250000;41.275000;41.300000;0.002500;0.200000;0;73.061048;110.461643;154.817895;28.647985;0.056812;98.300083;63.974236;18.705522;2.542851;183.522691;364.502531000000000;183.522691;183.522691;82.924960;2.145124;15.779790;53.968021;15.344693;0.396940;2.919941;9.986411;0.030430;0.000787;0.005791;0.019804;183.522692;1633
551;825;5510825;1;27.550000;27.575000;27.600000;41.250000;41.275000;41.300000;0.002500;0.200000;0;85.058030;131.227887;183.140362;32.685145;0.460411;117.575624;72.684873;23.038007;2.987413;216.285917;429.584421000000000;216.285917;216.285917;99.557302;2.529595;19.507460;61.546004;17.768037;0.451458;3.481505;10.984144;0.250285;0.006359;0.049041;0.154725;216.285915;1942
552;825;5520825;1;27.600000;27.625000;27.650000;41.250000;41.275000;41.300000;0.002500;0.200000;0;118.909424;310.115740;346.749731;66.276652;15.998780;276.464187;103.777812;40.746326;8.036838;429.025163;850.013488000000000;429.025163;429.025163;223.445827;6.495590;32.932282;83.876032;42.708732;1.241547;6.294573;16.031801;10.309628;0.299702;1.519472;3.869979;429.025165;4576
553;825;5530825;1;27.650000;27.675000;27.700000;41.250000;41.275000;41.300000;0.002500;0.200000;0;66.620389;174.043357;194.427631;37.240718;8.995397;155.111051;58.248885;22.789096;4.514714;240.663746;476.812778000000000;240.663746;240.663746;125.311247;3.647351;18.410874;47.058158;24.002148;0.698615;3.526424;9.013532;5.797656;0.168748;0.851798;2.177195;240.663746;2568
554;825;5540825;1;27.700000;27.725000;27.750000;41.250000;41.275000;41.300000;0.002500;0.200000;0;21.506060;56.183802;62.764151;12.021862;2.903849;50.072171;18.803612;7.356662;1.457417;77.689862;153.922307000000000;77.689862;77.689862;40.452347;1.177419;5.943306;15.191078;7.748253;0.225523;1.138382;2.909703;1.871570;0.054475;0.274973;0.702831;77.689860;829
555;825;5550825;1;27.750000;27.775000;27.800000;41.250000;41.275000;41.300000;0.002500;0.200000;0;13.463810;35.173715;39.293324;7.526253;1.817947;31.347545;11.771950;4.605618;0.912412;48.637525;96.362637000000000;48.637524;48.637524;25.325081;0.737120;3.720790;9.510333;4.850773;0.141188;0.712681;1.821612;1.171691;0.034104;0.172146;0.440005;48.637524;519
556;825;5560825;1;27.800000;27.825000;27.850000;41.250000;41.275000;41.300000;0.002500;0.200000;0;38.861736;101.524879;113.415657;21.723664;5.247294;90.481079;33.978378;13.293585;2.633572;140.386614;278.139657000000000;140.386615;140.386615;73.097930;2.127613;10.739633;27.450481;14.001196;0.407523;2.057072;5.257872;3.381952;0.098436;0.496880;1.270025;140.386613;1498
557;825;5570825;1;27.850000;27.875000;27.900000;41.250000;41.275000;41.300000;0.002500;0.200000;0;144.797990;403.389795;445.895635;82.630641;19.661509;353.165957;135.902153;48.805485;10.314191;548.187786;1086.061381000000000;548.187786;548.187786;287.264990;8.389557;39.698354;110.542734;53.234184;1.554701;7.356655;20.485101;12.666783;0.369933;1.750476;4.874318;548.187786;5727
558;825;5580825;1;27.900000;27.925000;27.950000;41.250000;41.275000;41.300000;0.002500;0.200000;0;190.741312;1033.904573;1053.895672;142.644754;28.105459;786.133142;365.129087;49.759395;23.624260;1224.645885;2425.667509000000000;1224.645885;1224.645885;676.523986;20.330371;42.821530;314.219783;91.567505;2.751715;5.795893;42.529640;18.041651;0.542174;1.141971;8.379664;1224.645883;10456
559;825;5590825;1;27.950000;27.975000;28.000000;41.250000;41.275000;41.300000;0.002500;0.200000;0;372.325487;2024.899402;2063.439995;278.893746;54.891148;1538.820770;715.219976;96.935431;46.248712;2397.224889;4748.201066000000000;2397.224889;2397.224889;1324.558383;39.809132;83.438332;615.634148;179.026795;5.380587;11.277492;83.208872;35.235592;1.058993;2.219607;16.376955;2397.224888;20449
560;825;5600825;1;28.000000;28.025000;28.050000;41.250000;41.275000;41.300000;0.002500;0.200000;0;205.504663;1102.236210;1125.657733;152.341295;29.741846;842.452968;387.769210;52.334044;25.184652;1307.740874;2590.297095000000000;1307.740874;1307.740874;725.154132;21.678070;45.047319;333.778211;98.138996;2.933809;6.096495;45.171995;19.159840;0.572773;1.190229;8.819004;1307.740873;11084
561;825;5610825;1;28.050000;28.075000;28.100000;41.250000;41.275000;41.300000;0.002500;0.200000;0;11.233904;32.611191;37.747835;5.467791;0.629469;33.675717;8.644308;0.762531;0.762539;43.845095;86.927651000000000;43.845095;43.845095;28.992648;0.656497;0.656491;7.442199;4.199598;0.095094;0.095093;1.078006;0.483471;0.010948;0.010947;0.124103;43.845095;242
562;825;5620825;1;28.100000;28.125000;28.150000;41.250000;41.275000;41.300000;0.002500;0.200000;0;115.685316;312.194923;368.388106;53.861713;5.630420;336.207477;78.286636;6.058650;7.327477;427.880239;848.433002000000000;427.880239;427.880239;289.461453;6.308670;5.216260;67.401723;42.321914;0.922385;0.762665;9.854749;4.424111;0.096421;0.079725;1.030164;427.880240;2181
563;825;5630825;1;28.150000;28.175000;28.200000;41.250000;41.275000;41.300000;0.002500;0.200000;0;25.036041;67.563672;79.724721;11.656484;1.218508;72.760350;16.942404;1.311183;1.585776;92.599713;183.613650000000000;92.599712;92.599712;62.643808;1.365291;1.128877;14.586746;9.159098;0.199618;0.165052;2.132716;0.957444;0.020867;0.017254;0.222943;92.599714;472
564;825;5640825;1;28.200000;28.225000;28.250000;41.250000;41.275000;41.300000;0.002500;0.200000;0;42.539699;114.800033;135.463340;19.805980;2.070413;123.629908;28.787491;2.227881;2.694453;157.339733;311.985013000000000;157.339733;157.339733;106.440502;2.319818;1.918118;24.784900;15.562576;0.339179;0.280446;3.623779;1.626830;0.035456;0.029316;0.378811;157.339731;802
565;825;5650825;1;28.250000;28.275000;28.300000;41.250000;41.275000;41.300000;0.002500;0.200000;0;16.867454;45.519464;53.712689;7.853287;0.820941;49.020605;11.414554;0.883379;1.068380;62.386918;123.705456000000000;62.386918;62.386918;42.204819;0.919833;0.760555;9.827483;6.170731;0.134488;0.111200;1.436868;0.645056;0.014059;0.011624;0.150203;62.386919;318
566;825;5660825;1;28.300000;28.325000;28.350000;41.250000;41.275000;41.300000;0.002500;0.200000;0;19.601856;42.474374;59.830048;2.068322;0.172968;41.147780;19.578415;0.292959;1.052628;62.076230;123.095385000000000;62.071338;62.071338;39.662005;1.014619;0.282381;18.871472;1.371113;0.035075;0.009762;0.652386;0.114662;0.002933;0.000816;0.054557;62.071781;717
567;825;5670825;1;28.350000;28.375000;28.400000;41.250000;41.275000;41.300000;0.002500;0.200000;0;67.228658;137.757259;203.232431;1.732990;0.000000;129.109580;71.943445;0.447560;3.466696;204.985917;406.486503000000000;204.965421;204.965421;128.017954;3.437385;0.443776;71.335161;1.091626;0.029311;0.003784;0.608284;0.000000;0.000000;0.000000;0.000000;204.967281;2723
568;825;5680825;1;28.400000;28.425000;28.450000;41.250000;41.275000;41.300000;0.002500;0.200000;0;41.897555;85.851666;126.656431;1.080016;0.000000;80.462348;44.835856;0.278924;2.160479;127.749221;253.326350000000000;127.736447;127.736447;79.782037;2.142212;0.276566;44.456768;0.680312;0.018267;0.002358;0.379089;0.000000;0.000000;0.000000;0.000000;127.737609;1697
569;825;5690825;1;28.450000;28.475000;28.500000;41.250000;41.275000;41.300000;0.002500;0.200000;0;39.823605;81.601967;120.386876;1.026555;0.000000;76.479423;42.616460;0.265117;2.053534;121.425572;240.786572000000000;121.413431;121.413431;75.832787;2.036171;0.262876;42.256136;0.646636;0.017363;0.002242;0.360324;0.000000;0.000000;0.000000;0.000000;121.414535;1613
570;825;5700825;1;28.500000;28.525000;28.550000;41.250000;41.275000;41.300000;0.002500;0.200000;0;10.097938;20.691537;30.526096;0.260300;0.000000;19.392630;10.806112;0.067225;0.520708;30.789474;61.055442000000000;30.786396;30.786396;19.228665;0.516305;0.066656;10.714746;0.163965;0.004403;0.000568;0.091366;0.000000;0.000000;0.000000;0.000000;30.786674;409
571;825;5710825;1;28.550000;28.575000;28.600000;41.250000;41.275000;41.300000;0.002500;0.200000;0;16.023244;32.832994;48.438313;0.413040;0.000000;30.771911;17.146964;0.106671;0.826251;48.856238;96.881784000000000;48.851353;48.851353;30.511733;0.819265;0.105769;17.001986;0.260178;0.006986;0.000902;0.144978;0.000000;0.000000;0.000000;0.000000;48.851797;649
572;825;5720825;1;28.600000;28.625000;28.650000;41.250000;41.275000;41.300000;0.002500;0.200000;0;27.355689;56.054141;82.696327;0.705162;0.000000;52.535356;29.274160;0.182115;1.410617;83.409830;165.401460000000000;83.401490;83.401490;52.091168;1.398690;0.180575;29.026646;0.444188;0.011927;0.001540;0.247514;0.000000;0.000000;0.000000;0.000000;83.402248;1108
573;825;5730825;1;28.650000;28.675000;28.700000;41.250000;41.275000;41.300000;0.002500;0.200000;0;38.963832;101.330794;102.831195;35.452372;2.006437;97.203853;41.823887;0.170755;1.091929;140.294625;279.493120000000000;140.290003;140.290003;71.249469;0.800373;0.125162;30.656498;24.564168;0.275939;0.043151;10.569221;1.390216;0.015617;0.002442;0.598168;140.290424;1322
574;825;5740825;1;28.700000;28.725000;28.750000;41.250000;41.275000;41.300000;0.002500;0.200000;0;30.462029;89.920128;72.947321;44.867260;2.567575;87.134291;32.761504;0.089367;0.396995;120.382156;240.367318000000000;120.382156;120.382156;52.800293;0.240565;0.054153;19.852310;32.475551;0.147963;0.033308;12.210438;1.858447;0.008467;0.001906;0.698755;120.382156;906
575;825;5750825;1;28.750000;28.775000;28.800000;41.250000;41.275000;41.300000;0.002500;0.200000;0;22.487372;48.914171;45.617323;24.443989;1.340230;50.011716;20.702874;0.053917;0.633036;71.401543;142.170050000000000;71.401543;71.401543;31.951699;0.404436;0.034447;13.226741;17.121281;0.216717;0.018458;7.087534;0.938736;0.011882;0.001012;0.388600;71.401543;756
576;825;5760825;1;28.800000;28.825000;28.850000;41.250000;41.275000;41.300000;0.002500;0.200000;0;9.616980;7.556603;13.210062;3.815094;0.148428;10.438993;6.189937;0.013836;0.530818;17.173584;33.816350000000000;17.173584;17.173584;8.029759;0.408309;0.010643;4.761350;2.319012;0.117921;0.003074;1.375088;0.090222;0.004588;0.000120;0.053498;17.173584;390
577;825;5770825;1;28.850000;28.875000;28.900000;41.250000;41.275000;41.300000;0.002500;0.200000;0;13.561858;10.656316;18.628819;5.380043;0.209313;14.721060;8.729044;0.019512;0.748559;24.218174;47.687790000000000;24.218175;24.218175;11.323560;0.575797;0.015009;6.714452;3.270268;0.166292;0.004335;1.939148;0.127231;0.006470;0.000169;0.075443;24.218174;550
578;825;5780825;1;28.900000;28.925000;28.950000;41.250000;41.275000;41.300000;0.002500;0.200000;0;6.075884;4.856447;8.416243;2.421813;0.094274;6.657148;3.928039;0.008960;0.338184;10.932331;21.526477000000000;10.932331;10.932331;5.124998;0.260351;0.006898;3.023997;1.474742;0.074917;0.001985;0.870169;0.057407;0.002916;0.000077;0.033873;10.932330;245
579;825;5790825;1;28.950000;28.975000;29.000000;41.250000;41.275000;41.300000;0.002500;0.200000;0;0.066790;0.093661;0.126927;0.032244;0.001281;0.103492;0.051656;0.000205;0.005098;0.160452;0.315806000000000;0.160452;0.160452;0.081868;0.004033;0.000162;0.040863;0.020798;0.001025;0.000041;0.010381;0.000826;0.000041;0.000002;0.000412;0.160452;2
580;825;5800825;1;29.000000;29.025000;29.050000;41.250000;41.275000;41.300000;0.002500;0.200000;0;3.103641;4.352305;5.898081;1.498350;0.059516;4.809133;2.400382;0.009532;0.236900;7.455946;14.674993000000000;7.455946;7.455946;3.804300;0.187401;0.007540;1.898840;0.966445;0.047607;0.001916;0.482382;0.038388;0.001891;0.000076;0.019161;7.455947;93
581;825;5810825;1;29.050000;29.075000;29.100000;41.250000;41.275000;41.300000;0.002500;0.200000;0;43.951331;61.633923;83.523991;21.218452;0.842812;68.103164;33.992322;0.134982;3.354787;105.585255;207.815722000000000;105.585255;105.585255;53.873508;2.653829;0.106778;26.889876;13.686037;0.674179;0.027126;6.831110;0.543619;0.026779;0.001077;0.271337;105.585255;1317
544;824;5440824;0;27.200000;27.225000;27.250000;41.200000;41.225000;41.250000;0.002500;0.200000;0;5.910970;15.445826;21.350151;0.004510;0.000000;5.133709;11.972721;3.975767;0.272513;21.356796;42.438992000000000;21.354661;21.354661;5.132625;0.272455;3.974927;11.970192;0.001084;0.000058;0.000840;0.002529;0.000000;0.000000;0.000000;0.000000;21.354710;182
545;824;5450824;0;27.250000;27.275000;27.300000;41.200000;41.225000;41.250000;0.002500;0.200000;0;7.015217;18.331310;25.338640;0.005352;0.000000;6.092753;14.209383;4.718493;0.323422;25.346527;50.367156000000000;25.343993;25.343993;6.091466;0.323354;4.717496;14.206382;0.001287;0.000068;0.000997;0.003001;0.000000;0.000000;0.000000;0.000000;25.344051;216
546;824;5460824;0;27.300000;27.325000;27.350000;41.200000;41.225000;41.250000;0.002500;0.200000;0;10.747743;21.711539;31.876813;0.566650;0.013801;12.183386;13.554081;6.369146;0.350696;32.459282;64.565896000000000;32.457264;32.457264;11.965504;0.344424;6.255243;13.311686;0.212702;0.006123;0.111195;0.236632;0.005180;0.000149;0.002708;0.005763;32.457309;280
547;824;5470824;0;27.350000;27.375000;27.400000;41.200000;41.225000;41.250000;0.002500;0.200000;0;13.392689;19.897679;30.880114;2.382997;0.026974;18.326446;8.623672;6.016736;0.323238;33.290368;66.257223000000000;33.290086;33.290086;16.999739;0.299838;5.581166;7.999378;1.311858;0.023138;0.430695;0.617307;0.014849;0.000262;0.004875;0.006988;33.290093;293
548;824;5480824;1;27.400000;27.425000;27.450000;41.200000;41.225000;41.250000;0.002500;0.200000;0;31.386991;45.532531;68.634640;8.233194;0.051689;43.308804;21.126692;11.632706;0.851320;76.919523;152.987726000000000;76.919523;76.919523;38.644080;0.759625;10.379766;18.851169;4.635622;0.091122;1.245124;2.261327;0.029103;0.000572;0.007817;0.014197;76.919524;681
549;824;5490824;1;27.450000;27.475000;27.500000;41.200000;41.225000;41.250000;0.002500;0.200000;0;9.985027;13.863251;22.522082;1.300924;0.025272;14.126861;4.664057;4.864545;0.192815;23.848278;47.503742000000000;23.848278;23.848278;13.341270;0.182093;4.594029;4.404691;0.770621;0.010518;0.265361;0.254424;0.014970;0.000204;0.005155;0.004942;23.848278;210
550;824;5500824;1;27.500000;27.525000;27.550000;41.200000;41.225000;41.250000;0.002500;0.200000;0;39.189638;54.016733;88.831592;4.269994;0.104785;55.667099;17.001387;19.830585;0.707300;93.206371;185.705442000000000;93.206371;93.206371;53.054281;0.674102;18.899808;16.203402;2.550235;0.032403;0.908484;0.778872;0.062582;0.000795;0.022294;0.019113;93.206371;820
551;824;5510824;1;27.550000;27.575000;27.600000;41.200000;41.225000;41.250000;0.002500;0.200000;0;15.293458;21.079620;34.665854;1.666333;0.040892;21.723662;6.634662;7.738735;0.276018;36.373078;72.470138000000000;36.373078;36.373078;20.704030;0.263063;7.375506;6.323254;0.995210;0.012645;0.354529;0.303949;0.024422;0.000310;0.008700;0.007459;36.373077;320
552;824;5520824;1;27.600000;27.625000;27.650000;41.200000;41.225000;41.250000;0.002500;0.200000;0;56.590098;144.241702;163.254812;30.321774;7.255213;129.111080;48.194743;19.835942;3.690034;200.831799;397.973564000000000;200.831799;200.831799;104.953524;2.999604;16.124503;39.177181;19.493312;0.557125;2.994849;7.276488;4.664243;0.133305;0.716590;1.741074;200.831798;2130
553;824;5530824;1;27.650000;27.675000;27.700000;41.200000;41.225000;41.250000;0.002500;0.200000;0;81.277636;212.334882;237.203929;45.434101;10.974487;189.237253;71.064304;27.802958;5.508003;293.612518;581.717033000000000;293.612517;293.612517;152.881152;4.449810;22.461477;57.411490;29.282895;0.852318;4.302277;10.996612;7.073206;0.205875;1.039204;2.656203;293.612519;3133
554;824;5540824;1;27.700000;27.725000;27.750000;41.200000;41.225000;41.250000;0.002500;0.200000;0;241.965611;632.126403;706.162195;135.258488;32.671331;563.364169;211.560261;82.770120;16.397465;874.092014;1731.786563000000000;874.092014;874.092014;455.131120;13.247198;66.868394;170.915482;87.175932;2.537372;12.807989;32.737195;21.057117;0.612895;3.093736;7.907583;874.092013;9327
555;824;5550824;1;27.750000;27.775000;27.800000;41.200000;41.225000;41.250000;0.002500;0.200000;0;115.340078;301.321779;336.613133;64.474966;15.573758;268.544223;100.846467;39.454830;7.816338;416.661857;825.507376000000000;416.661857;416.661857;216.951733;6.314669;31.874801;81.471929;41.554991;1.209513;6.105308;15.605154;10.037499;0.292155;1.474721;3.769384;416.661857;4446
556;824;5560824;1;27.800000;27.825000;27.850000;41.200000;41.225000;41.250000;0.002500;0.200000;0;79.513676;207.726603;232.055919;44.448050;10.736309;185.130259;69.522004;27.199553;5.388463;287.240279;569.092096000000000;287.240279;287.240279;149.563190;4.353236;21.973998;56.165495;28.647372;0.833820;4.208905;10.757953;6.919697;0.201407;1.016650;2.598555;287.240278;3065
557;824;5570824;1;27.850000;27.875000;27.900000;41.200000;41.225000;41.250000;0.002500;0.200000;0;82.704640;216.062880;241.368556;46.231795;11.167168;192.559722;72.311992;28.291099;5.604707;298.767520;591.930332000000000;298.767520;298.767520;155.565311;4.527936;22.855837;58.419473;29.797020;0.867282;4.377813;11.189681;7.197392;0.209490;1.057449;2.702838;298.767522;3188
558;824;5580824;1;27.900000;27.925000;27.950000;41.200000;41.225000;41.250000;0.002500;0.200000;0;43.016814;122.362244;134.809225;24.717690;5.852143;106.530008;41.308244;14.426264;3.114542;165.379058;327.643574000000000;165.379058;165.379058;86.838249;2.538828;11.759611;33.672537;15.922063;0.465502;2.156161;6.173964;3.769697;0.110212;0.510491;1.461743;165.379058;1716
559;824;5590824;1;27.950000;27.975000;28.000000;41.200000;41.225000;41.250000;0.002500;0.200000;0;21.715325;77.775786;82.912446;13.554195;3.024470;63.998901;26.780581;6.819668;1.891960;99.491111;197.090261000000000;99.491110;99.491110;53.334468;1.576694;5.683275;22.318009;8.718905;0.257752;0.929079;3.648459;1.945528;0.057514;0.207314;0.814114;99.491111;959
560;824;5600824;1;28.000000;28.025000;28.050000;41.200000;41.225000;41.250000;0.002500;0.200000;0;39.124099;106.218995;124.885632;18.414302;2.043160;113.288795;27.072239;2.481581;2.500480;145.343095;288.185709000000000;145.343095;145.343095;97.343068;2.148530;2.132292;23.261742;14.353170;0.316799;0.314405;3.429928;1.592557;0.035150;0.034885;0.380568;145.343094;773
561;824;5610824;1;28.050000;28.075000;28.100000;41.200000;41.225000;41.250000;0.002500;0.200000;0;183.791338;495.989675;585.264793;85.571070;8.945150;534.138850;124.375383;9.625485;11.641294;679.781013;1347.920731000000000;679.781013;679.781013;459.872603;10.022697;8.287165;107.082327;67.237584;1.465410;1.211659;15.656416;7.028664;0.153186;0.126661;1.636640;679.781012;3465
562;824;5620824;1;28.100000;28.125000;28.150000;41.200000;41.225000;41.250000;0.002500;0.200000;0;112.343483;303.176463;357.746378;52.305795;5.467773;326.495360;76.025148;5.883632;7.115806;415.519946;823.924087000000000;415.519946;415.519946;281.099701;6.126430;5.065576;65.454671;41.099349;0.895740;0.740634;9.570072;4.296310;0.093636;0.077422;1.000405;415.519946;2118
563;824;5630824;1;28.150000;28.175000;28.200000;41.200000;41.225000;41.250000;0.002500;0.200000;0;34.689547;93.615169;110.465329;16.151042;1.688345;100.815605;23.475131;1.816755;2.197227;128.304717;254.412206000000000;128.304717;128.304717;86.798282;1.891726;1.564154;20.211167;12.690703;0.276588;0.228694;2.955058;1.326620;0.028913;0.023906;0.308906;128.304717;654
564;824;5640824;1;28.200000;28.225000;28.250000;41.200000;41.225000;41.250000;0.002500;0.200000;0;15.541154;41.940235;49.489221;7.235777;0.756390;45.166079;10.517019;0.813918;0.984373;57.481389;113.978405000000000;57.481389;57.481389;38.886223;0.847506;0.700752;9.054741;5.685522;0.123913;0.102456;1.323886;0.594335;0.012953;0.010710;0.138392;57.481389;293
565;824;5650824;1;28.250000;28.275000;28.300000;41.200000;41.225000;41.250000;0.002500;0.200000;0;61.740988;166.617714;196.607887;28.745873;3.004943;179.433160;41.781398;3.233487;3.910658;228.358702;452.806747000000000;228.358702;228.358702;154.484914;3.366923;2.783906;35.972145;22.587108;0.492275;0.407033;5.259457;2.361138;0.051460;0.042549;0.549796;228.358704;1164
566;824;5660824;1;28.300000;28.325000;28.350000;41.200000;41.225000;41.250000;0.002500;0.200000;0;58.268487;156.332499;185.322934;26.510181;2.767443;167.954039;39.985124;2.987293;3.674141;214.600987;425.527442000000000;214.600557;214.600557;145.040328;3.172884;2.579741;34.530015;20.747811;0.453876;0.369028;4.939469;2.165899;0.047381;0.038523;0.515640;214.600595;1129
567;824;5670824;1;28.350000;28.375000;28.400000;41.200000;41.225000;41.250000;0.002500;0.200000;0;41.126484;88.165014;125.292839;3.696234;0.291714;84.889955;41.652727;0.547790;2.191288;129.291498;256.381971000000000;129.280787;129.280787;82.271339;2.123693;0.530892;40.367858;2.427067;0.062651;0.015662;1.190883;0.191549;0.004945;0.001236;0.093987;129.281762;1536
568;824;5680824;1;28.400000;28.425000;28.450000;41.200000;41.225000;41.250000;0.002500;0.200000;0;47.946398;98.246264;144.942104;1.235940;0.000000;92.078878;51.308909;0.319193;2.472392;146.192662;289.899642000000000;146.178044;146.178044;91.300348;2.451488;0.316494;50.875091;0.778530;0.020904;0.002699;0.433819;0.000000;0.000000;0.000000;0.000000;146.179373;1942
569;824;5690824;1;28.450000;28.475000;28.500000;41.200000;41.225000;41.250000;0.002500;0.200000;0;86.165293;176.560042;260.477935;2.221130;0.000000;165.476527;92.208119;0.573627;4.443178;262.725335;520.983608000000000;262.699065;262.699065;164.077417;4.405611;0.568777;91.428496;1.399110;0.037567;0.004850;0.779623;0.000000;0.000000;0.000000;0.000000;262.701451;3490
570;824;5700824;1;28.500000;28.525000;28.550000;41.200000;41.225000;41.250000;0.002500;0.200000;0;35.453723;72.647705;107.176709;0.913910;0.000000;68.087263;37.940115;0.236026;1.828198;108.101428;214.364830000000000;108.090619;108.090619;67.511582;1.812740;0.234030;37.619330;0.575680;0.015457;0.001996;0.320785;0.000000;0.000000;0.000000;0.000000;108.091600;1436
571;824;5710824;1;28.550000;28.575000;28.600000;41.200000;41.225000;41.250000;0.002500;0.200000;0;50.909180;104.317255;153.898600;1.312314;0.000000;97.768764;54.479472;0.338917;2.625170;155.226434;307.813587000000000;155.210913;155.210913;96.942126;2.602974;0.336051;54.018846;0.826638;0.022196;0.002866;0.460626;0.000000;0.000000;0.000000;0.000000;155.212323;2062
572;824;5720824;1;28.600000;28.625000;28.650000;41.200000;41.225000;41.250000;0.002500;0.200000;0;28.022280;57.420045;84.711436;0.722346;0.000000;53.815515;29.987500;0.186552;1.444990;85.442325;169.431893000000000;85.433782;85.433782;53.360503;1.432773;0.184975;29.733955;0.455012;0.012217;0.001577;0.253545;0.000000;0.000000;0.000000;0.000000;85.434557;1135
573;824;5730824;1;28.650000;28.675000;28.700000;41.200000;41.225000;41.250000;0.002500;0.200000;0;27.005987;74.703273;68.161422;31.738094;1.808051;72.026975;29.014824;0.099912;0.566008;101.709260;202.850971000000000;101.707566;101.707566;48.270362;0.379322;0.066958;19.444882;22.476193;0.176624;0.031178;9.054146;1.280420;0.010062;0.001776;0.515795;101.707718;863
574;824;5740824;1;28.700000;28.725000;28.750000;41.200000;41.225000;41.250000;0.002500;0.200000;0;29.722936;87.738416;71.177417;43.778656;2.505279;85.020172;31.966619;0.087198;0.387362;117.461352;234.535342000000000;117.461352;117.461352;51.519212;0.234728;0.052839;19.370638;31.687605;0.144373;0.032499;11.914179;1.813356;0.008262;0.001860;0.681801;117.461352;884
575;824;5750824;1;28.750000;28.775000;28.800000;41.200000;41.225000;41.250000;0.002500;0.200000;0;25.402588;71.086214;58.993528;35.478087;2.017188;69.467197;26.542820;0.071833;0.406953;96.488803;192.570652000000000;96.488803;96.488803;42.472441;0.248812;0.043919;16.228355;25.542480;0.149633;0.026412;9.759562;1.452276;0.008508;0.001502;0.554902;96.488802;775
576;824;5760824;1;28.800000;28.825000;28.850000;41.200000;41.225000;41.250000;0.002500;0.200000;0;23.808262;20.819358;33.698972;10.494064;0.434584;27.573767;15.745131;0.035712;1.273010;44.627620;87.982229000000000;44.627620;44.627620;20.821357;0.961269;0.026966;11.889380;6.483897;0.299345;0.008398;3.702425;0.268513;0.012397;0.000348;0.153326;44.627621;955
577;824;5770824;1;28.850000;28.875000;28.900000;41.200000;41.225000;41.250000;0.002500;0.200000;0;39.625566;31.136039;54.430409;15.719618;0.611578;43.012566;25.504860;0.057011;2.187167;70.761605;139.336042000000000;70.761605;70.761605;33.085619;1.682387;0.043854;19.618548;9.555198;0.485877;0.012665;5.665879;0.371749;0.018903;0.000493;0.220433;70.761605;1607
