0.01,-0.000487807668391
0.02,-0.00193543030331
0.03,-0.00430812693811
0.04,-0.00754079151663
0.05,-0.0115070685534
0.06,-0.0161194041644
0.07,-0.0213122922067
0.08,-0.0270627296835
0.09,-0.0333070803548
0.1,-0.0400191211542
0.11,-0.0471717215195
0.12,-0.0546755040194
0.13,-0.0624797137903
0.14,-0.0704764313964
0.15,-0.0785359064677
0.16,-0.0866043625956
0.17,-0.0945998287949
0.18,-0.102455467204
0.19,-0.110142618274
0.2,-0.117563892095
0.21,-0.124612065788
0.22,-0.131078588864
0.23,-0.136841956768
0.24,-0.141786602526
0.25,-0.145883472897
0.26,-0.149205055993
0.27,-0.151795602699
0.28,-0.153708651348
0.29,-0.15492847182
0.3,-0.155450985455
0.31,-0.155172937952
0.32,-0.15401756506
0.33,-0.15191664917
0.34,-0.148817680034
0.35,-0.144708915589
0.36,-0.13972834949
0.37,-0.133989473969
0.38,-0.127677108421
0.39,-0.121007129868
0.4,-0.114259092064
0.41,-0.107661669568
0.42,-0.101486929578
0.43,-0.0959360704116
0.44,-0.0911614045828
0.45,-0.0871552076185
0.46,-0.0838368511082
0.47,-0.0809092126071
0.48,-0.0780970770998
0.49,-0.0750904531159
0.5,-0.0717445085407
0.51,-0.0681162020539
0.52,-0.0644608683365
0.53,-0.061213513232
0.54,-0.058906765593
0.55,-0.0581125025661
0.56,-0.059213464478
0.57,-0.062350969039
0.58,-0.0673720416448
0.59,-0.0737605805638
0.6,-0.0808342037847
0.61,-0.0879323343564
0.62,-0.0943751092558
0.63,-0.0997777425564
0.64,-0.104068571783
0.65,-0.107486273601
0.66,-0.110547806528
0.67,-0.113903089719
0.68,-0.11832295881
0.69,-0.124381372518
0.7,-0.132266571643
0.71,-0.141819413465
0.72,-0.152479379485
0.73,-0.163310686557
0.74,-0.173204263344
0.75,-0.181177176122
0.76,-0.186654041163
0.77,-0.189604795736
0.78,-0.190672008219
0.79,-0.190981857878
0.8,-0.191767594984
0.81,-0.194044711975
0.82,-0.19830573168
0.83,-0.204288103325
0.84,-0.211109494338
0.85,-0.2174355054
0.86,-0.221859164285
0.87,-0.223301023316
0.88,-0.221289496702
0.89,-0.215984881266
0.9,-0.208083761169
0.91,-0.198704041273
0.92,-0.189228148817
0.93,-0.180961774995
0.94,-0.174956143472
0.95,-0.171751406595
0.96,-0.17126515266
0.97,-0.172801551619
0.98,-0.175155133572
0.99,-0.176782281739
1.0,-0.176218912807
1.01,-0.172297233459
1.02,-0.164525161467
1.03,-0.153097778035
1.04,-0.138995050411
1.05,-0.123786108966
1.06,-0.109268861963
1.07,-0.097244067656
1.08,-0.0890248310183
1.09,-0.0852640402288
1.1,-0.0858916761752
1.11,-0.090283172652
1.12,-0.0974830210733
1.13,-0.106479320396
1.14,-0.116329767872
1.15,-0.126175517968
1.16,-0.135199314008
1.17,-0.142398718852
1.18,-0.146684170553
1.19,-0.146978926407
1.2,-0.142498103701
1.21,-0.133003437247
1.22,-0.11902009799
1.23,-0.101943563426
1.24,-0.0836990196777
1.25,-0.0663637358458
1.26,-0.0516216419253
1.27,-0.0404133893478
1.28,-0.0326510935998
1.29,-0.0270990644791
1.3,-0.0217240188752
1.31,-0.0141262880877
1.32,-0.00200804462506
1.33,0.0162080878995
1.34,0.0410956848554
1.35,0.0720092871618
1.36,0.10726815079
1.37,0.144548388604
1.38,0.18128049256
1.39,0.215276627523
1.4,0.245100772769
1.41,0.270337223554
1.42,0.291620799271
1.43,0.31056488711
1.44,0.329407561694
1.45,0.350713043608
1.46,0.37691377869
1.47,0.410055013789
1.48,0.451633602021
1.49,0.502362500148
1.5,0.562169260016
1.51,0.630012420003
1.52,0.703934303892
1.53,0.781066820881
1.54,0.85785834396
1.55,0.930442314664
1.56,0.995176488292
1.57,1.04924473801
1.58,1.09106791596
1.59,1.12039809623
1.6,1.13803799544
1.61,1.14530402826
1.62,1.14322070229
1.63,1.13200962957
1.64,1.11088943363
1.65,1.07814956782
1.66,1.03171212541
1.67,0.969862644468
1.68,0.892075292196
1.69,0.799480388699
1.7,0.694874448245
1.71,0.58249695406
1.72,0.467312858261
1.73,0.354134946831
1.74,0.247063478357
1.75,0.148859098133
1.76,0.0607704638381
1.77,-0.0173812282949
1.78,-0.0869624489234
1.79,-0.150040826355
1.8,-0.208857278346
1.81,-0.265326445218
1.82,-0.320743291705
1.83,-0.375819267672
1.84,-0.430812390801
1.85,-0.485857306947
1.86,-0.541183645392
1.87,-0.597257012102
1.88,-0.65462263459
1.89,-0.713664502458
1.9,-0.774187786722
1.91,-0.835234707386
1.92,-0.8951700158
1.93,-0.951873551714
1.94,-1.00327843253
1.95,-1.04781644201
1.96,-1.08481352757
1.97,-1.11470782838
1.98,-1.1387245772
1.99,-1.15840885548
2.0,-1.17490392593
2.01,-1.18841524227
2.02,-1.19778116876
2.03,-1.20043571504
2.04,-1.19284353067
2.05,-1.17089806908
2.06,-1.13079976003
2.07,-1.06970659959
2.08,-0.986595772566
2.09,-0.882334643012
2.1,-0.759789129505
2.11,-0.622740919829
2.12,-0.475334905767
2.13,-0.320465221858
2.14,-0.159849449648
2.15,0.00626640322553
2.16,0.178155887143
2.17,0.355746389493
2.18,0.537720582203
2.19,0.721358297165
2.2,0.902657937726
2.21,1.07690203451
2.22,1.23910501858
2.23,1.38418010387
2.24,1.50723938004
2.25,1.60374118968
2.26,1.66983714869
2.27,1.70289851582
2.28,1.70210186012
2.29,1.66885714089
2.3,1.60678171512
2.31,1.52127486949
2.32,1.41819161819
2.33,1.3039666697
2.34,1.18104859902
2.35,1.05111126436
2.36,0.910894030764
2.37,0.756581031372
2.38,0.582138336548
2.39,0.383743385149
2.4,0.159182441965
2.41,-0.0897471390132
2.42,-0.35762319686
2.43,-0.635862414885
2.44,-0.913989795395
2.45,-1.1810799483
2.46,-1.42717516491
2.47,-1.64446355979
2.48,-1.82793414588
2.49,-1.97539602027
2.5,-2.08722176154
2.51,-2.16557936463
2.52,-2.21339013416
2.53,-2.23309343095
2.54,-2.22576317365
2.55,-2.19079206808
2.56,-2.12610528661
2.57,-2.02924576428
2.58,-1.89862212965
2.59,-1.73481198512
2.6,-1.54102415101
2.61,-1.32312437983
2.62,-1.08890134851
2.63,-0.84699565621
2.64,-0.605926443411
2.65,-0.373521280471
2.66,-0.156522140302
2.67,0.0396407889383
2.68,0.211051684193
2.69,0.355205605031
2.7,0.470860011058
2.71,0.557940944067
2.72,0.617067344653
2.73,0.649252818277
2.74,0.655471220692
2.75,0.636398568519
2.76,0.592211812465
2.77,0.522884399269
2.78,0.428566642257
2.79,0.310359812118
2.8,0.171004733216
2.81,0.0155114169347
2.82,-0.148704931912
2.83,-0.312031684176
2.84,-0.463433554174
2.85,-0.59137388416
2.86,-0.684999749386
2.87,-0.735179707519
2.88,-0.735258027537
2.89,-0.681237424654
2.9,-0.571492275094
2.91,-0.406435991551
2.92,-0.188124444287
2.93,0.0795775565579
2.94,0.390519494059
2.95,0.735271066673
2.96,1.10046011345
2.97,1.46878927608
2.98,1.82005103538
2.99,2.13316093938
3.0,2.38870203521
3.01,2.57155688615
3.02,2.67297643943
3.03,2.6915982306
3.04,2.63332624425
3.05,2.51029497871
3.06,2.33872718815
3.07,2.13662043869
3.08,1.92125265721
3.09,1.70728977109
3.1,1.50532323251
3.11,1.32134152758
3.12,1.15705905389
3.13,1.01089184182
3.14,0.879349845101
3.15,0.758514455484
3.16,0.645187910795
3.17,0.53763961225
3.18,0.435602490198
3.19,0.339905714262
3.2,0.251559697596
3.21,0.170825783457
3.22,0.0966863843073
3.23,0.0265365784632
3.24,-0.0436940814969
3.25,-0.119191618954
3.26,-0.20583359974
3.27,-0.309516186797
3.28,-0.435343595639
3.29,-0.586985881272
3.3,-0.765811815242
3.31,-0.970093484724
3.32,-1.19473172893
3.33,-1.43134225901
3.34,-1.66902511273
3.35,-1.89584497715
3.36,-2.10050380976
3.37,-2.27404291183
3.38,-2.41078091959
3.39,-2.50814253912
3.4,-2.56577161414
3.41,-2.58407342519
3.42,-2.56294602718
3.43,-2.50102250526
3.44,-2.395976384
3.45,-2.24527610185
3.46,-2.04728569085
3.47,-1.8020209457
3.48,-1.51126198679
3.49,-1.1781865455
3.5,-0.80662165265
3.51,-0.40102463026
3.52,0.0328764227173
3.53,0.4867649726
3.54,0.94863435956
3.55,1.40268284316
3.56,1.8305835829
3.57,2.21399439722
3.58,2.53729123516
3.59,2.78967656516
3.6,2.96572560869
3.61,3.06462527904
3.62,3.08883972192
3.63,3.04289989636
3.64,2.93318573933
3.65,2.76854515984
3.66,2.56085387336
3.67,2.32494822955
3.68,2.07713755369
3.69,1.83256875512
3.7,1.60215634238
3.71,1.39033586657
3.72,1.19456578518
3.73,1.0070253027
3.74,0.817881760595
3.75,0.619071267626
3.76,0.407577364626
3.77,0.186727797928
3.78,-0.0344372088093
3.79,-0.24353234883
3.8,-0.427703500274
3.81,-0.576134065441
3.82,-0.681271192571
3.83,-0.738805764437
3.84,-0.747152306752
3.85,-0.707318587033
3.86,-0.62321076044
3.87,-0.502570024856
3.88,-0.357654049952
3.89,-0.20474356255
3.9,-0.0620710204091
3.91,0.0537635303294
3.92,0.131852656557
3.93,0.1700852764
3.94,0.175773375451
3.95,0.16327632348
3.96,0.149440636849
3.97,0.148645331936
3.98,0.169202234744
3.99,0.212536989487
4.0,0.275176222558
4.01,0.351955589062
4.02,0.439528035107
4.03,0.536953255471
4.04,0.645677780525
4.05,0.76696529175
4.06,0.899090689588
4.07,1.03556887099
4.08,1.16535391125
4.09,1.27472531993
4.1,1.35014225634
4.11,1.38371476593
4.12,1.37113280316
4.13,1.31633085293
4.14,1.22737593502
4.15,1.11677921297
4.16,0.993628066321
4.17,0.866260750236
4.18,0.738563871107
4.19,0.612892876372
4.2,0.487813354922
4.21,0.363881963255
4.22,0.24292475715
4.23,0.129511731594
4.24,0.0285033364939
4.25,-0.0553515631044
4.26,-0.120029878996
4.27,-0.167826288453
4.28,-0.204345491769
4.29,-0.238203126778
4.3,-0.278023606258
4.31,-0.329989886543
4.32,-0.396098863397
4.33,-0.47378182617
4.34,-0.556854321653
4.35,-0.637508095341
4.36,-0.708570601993
4.37,-0.765117564374
4.38,-0.805008049071
4.39,-0.828000645084
4.4,-0.836569190373
4.41,-0.831156739741
4.42,-0.813362281526
4.43,-0.783765993887
4.44,-0.743981271608
4.45,-0.694335007254
4.46,-0.63678527002
4.47,-0.573345381308
4.48,-0.506661952115
4.49,-0.438450003372
4.5,-0.370734997613
4.51,-0.305577672668
4.52,-0.245246247724
4.53,-0.192940859105
4.54,-0.151860553197
4.55,-0.124833610353
4.56,-0.113409793379
4.57,-0.117353427288
4.58,-0.134474976545
4.59,-0.160824047355
4.6,-0.191381883554
4.61,-0.220822620775
4.62,-0.244135809217
4.63,-0.256871433196
4.64,-0.255664028194
4.65,-0.236922936543
4.66,-0.199857781552
4.67,-0.144056836339
4.68,-0.0714051527957
4.69,0.0147519983665
4.7,0.108108535004
4.71,0.201454779494
4.72,0.286962076237
