B-IER-NS.AT2,0.0264183,0.0136410001832,0.059087452747
B-IER-WE.AT2,0.0259309,0.0135529161624,0.0691679102616
B-IVW090.AT2,0.181045,0.299293686623,0.373577336479
B-IVW360.AT2,0.207194,0.345460014685,0.576359535735
B-PLS045.AT2,0.121255,0.0947412393332,0.420536887757
B-PLS135.AT2,0.185827,0.206186213508,0.626476656772
B-PTS315.AT2,0.3771807,0.438801367787,0.880208278112
B-WLF225.AT2,0.118727,0.0786300946579,0.259663510974
B-WLF315.AT2,0.166598,0.182522025496,0.381020162356
B-WSM090.AT2,0.171838,0.234692128952,0.374480742663
B-WSM180.AT2,0.210859,0.310125876106,0.648952222531
BAD270.AT2,0.04647187,0.0747807897667,0.106092392746
BAK050.AT2,0.1076789,0.09329924766,0.222512657903
BOL000.AT2,0.727581,0.564440467772,2.19847485161
BOL090.AT2,0.822429,0.621012117183,1.05997841754
BOR000.AT2,0.1188845,0.128795763541,0.252758791817
BOR090.AT2,0.09017417,0.0959658217961,0.217563471992
BPK090.AT2,0.0448628,0.11484132572,0.0926884244507
BPK180.AT2,0.0523895,0.0878056420208,0.113305186119
BRS090.AT2,0.0453118,0.0806504544989,0.120042647414
BRS180.AT2,0.0575026,0.0904403953907,0.147169554152
BRSW090.AT2,0.1352645,0.258068258116,0.246948761233
BTS000.AT2,0.102807,0.102943058228,0.17951245535
BTS090.AT2,0.0888654,0.115481691337,0.148836762709
BUR000.AT2,0.1033966,0.198039375015,0.171776704623
C08050.AT2,0.246241,0.101916654997,0.289394488147
C08320.AT2,0.272641,0.113108373465,0.492409849013
CAP042.AT2,0.0989598,0.0492169150801,0.209334490618
CAP132.AT2,0.141564,0.0813230836996,0.372754261535
CHI102.AT2,0.149524,0.247986499294,0.283707857717
CHI192.AT2,0.0918478,0.155923424434,0.307891738442
CLW-LN.AT2,0.2828255,0.256476928776,1.08926490109
CLW-TR.AT2,0.4168895,0.423472235917,1.12797324204
CNA000.AT2,0.1788016,0.183698416063,0.351689232399
CNK090.AT2,0.0290887,0.0549420380183,0.0518364813617
CNK180.AT2,0.0247405,0.102364690431,0.0444407517538
CPE045.AT2,0.6211852,0.315825479979,0.84614009556
CPE315.AT2,0.5872983,0.198481162383,0.6948623804
DAR090.AT2,0.0165064,0.0378477305962,0.0329579898201
DAR180.AT2,0.00723708,0.0323617697843,0.022233094326
DHM000.AT2,0.0900686,0.247802408709,0.292484606438
DHM090.AT2,0.0832313,0.177092011136,0.213535869472
DSP000.AT2,0.1708721,0.200411215767,0.386680646926
DSP090.AT2,0.1540366,0.208977737534,0.385017186329
DUMB267.AT2,0.128846,0.198584268644,0.244359353613
DUMB357.AT2,0.127227,0.214376271865,0.246869631191
DZC-UP.AT2,0.3573153,0.22604900956,0.381844203826
DZC180.AT2,0.312128,0.58852860693,0.668448795233
DZC270.AT2,0.357876,0.464008551544,1.24752752265
EIL-EW.AT2,0.0966679,0.139611836174,0.26908708821
EIL-NS.AT2,0.0863255,0.10570798526,0.220698413978
ERG090.AT2,0.106334,0.10759535161,0.174687525144
ERG180.AT2,0.0899111,0.148766747081,0.217310445523
EUC022.AT2,0.06878179,0.146698098871,0.129348246461
EUR000.AT2,0.15404,0.201502532553,0.444470388523
