0.38880733945,1.0132426639,0.880920596438,0.733584426979,0.0,0.0,0.0,1.0
0.5124872579,0.7140409123,1.58793355393,0.384946802111,0.0,0.018,0.034,0.948
0.309653414883,0.41356461572,0.665696365031,0.246809876899,0.008,0.116,0.11,0.766
0.361039755352,0.53937790124,1.24703940832,0.644280022878,0.0,0.0,0.0,1.0
0.295953109072,0.52039587301,0.650639713777,0.634253066545,0.0,0.002,0.038,0.96
0.244097859327,0.48211228229,0.588573222913,0.398507045295,0.0,0.124,0.25,0.626
0.207767584098,0.12166202382,0.561721223217,0.053405305235,0.822,0.178,0.0,0.0
0.476809378186,0.479246563104,1.24188793546,0.339721428454,0.002,0.016,0.138,0.844
0.420244648318,0.375466365868,0.786519915599,0.197136022932,0.024,0.302,0.174,0.5
0.720672782875,0.970933850215,0.804224477931,0.760595953869,0.0,0.0,0.0,1.0
0.514923547401,0.335730441225,1.09171932448,0.143556503165,0.092,0.382,0.34,0.186
0.297431192661,0.209689224168,0.690524431612,0.126728089305,0.134,0.678,0.078,0.11
0.454373088685,0.1749285776,0.715926327651,0.0813382101288,0.394,0.562,0.036,0.008
1.06462793068,0.400062190133,1.62253715916,0.0718735625461,0.544,0.444,0.012,0.0
0.42002038736,0.2795312764,0.56885561944,0.182602888962,0.04,0.852,0.004,0.104
0.66369011213,0.319294238916,0.527820237622,0.264904674607,0.004,0.592,0.286,0.118
0.467828746177,0.544779413159,0.616094704336,0.524302361258,0.0,0.0,0.004,0.996
0.0266941,0.0231407225683,0.0445457799089,0.0159081509837,1.0,0.0,0.0,0.0
0.0344134,0.0551726422989,0.052076062532,0.0459347568632,0.94,0.06,0.0,0.0
0.0882146,0.0720493688547,0.179498750166,0.0380663237134,0.95,0.05,0.0,0.0
0.0763655,0.0719866278152,0.2436171978,0.0529850625877,0.824,0.176,0.0,0.0
0.0302376,0.0323864476877,0.0804666245851,0.0189501557378,1.0,0.0,0.0,0.0
0.0295575,0.0197651120808,0.0900002089952,0.00827906743225,1.0,0.0,0.0,0.0
0.05324,0.0531044953997,0.15103510269,0.0378765890401,0.972,0.028,0.0,0.0
0.0283003,0.110213598327,0.0734140862154,0.0438561530022,0.932,0.068,0.0,0.0
0.133641,0.136850809081,0.573552508703,0.0999313510566,0.366,0.544,0.036,0.054
0.106624,0.115005934817,0.437711099109,0.091057015245,0.502,0.482,0.014,0.002
0.2573848,0.163127679279,0.958057921759,0.170016276963,0.066,0.768,0.058,0.108
0.1142694,0.11167128645,0.321141277365,0.110750391749,0.474,0.486,0.038,0.002
0.13207,0.20694690248,0.497235670649,0.163834805116,0.144,0.718,0.022,0.116
0.208729,0.55205829551,0.911019050995,0.233340494264,0.014,0.298,0.274,0.414
0.183978,0.154932336566,0.796983291043,0.138654122414,0.178,0.402,0.232,0.188
0.130738,0.109542242569,0.283733010353,0.108894564884,0.206,0.654,0.056,0.084
0.0970053,0.115532355318,0.287615372476,0.130665708788,0.15,0.75,0.036,0.064
0.0858322,0.15357063362,0.225000082453,0.150453132038,0.064,0.32,0.41,0.206
0.0887493,0.0908611525484,0.168947100381,0.128430505519,0.156,0.738,0.014,0.092
0.136761,0.195173130767,0.268404006421,0.276153810218,0.004,0.164,0.596,0.236
0.181922,0.276505661581,0.546216922692,0.203925898065,0.022,0.258,0.492,0.228
0.149747,0.197771185865,0.3936093447,0.147027681968,0.08,0.706,0.046,0.168
0.145812,0.176731127663,0.301638031539,0.21651276737,0.02,0.854,0.014,0.112
0.189655,0.236429973951,0.557010036403,0.17522230409,0.044,0.844,0.006,0.106
0.156082,0.140136533497,0.486863157635,0.117912844936,0.266,0.694,0.032,0.008
0.173062,0.171709458343,0.618912344414,0.0925616823874,0.356,0.592,0.038,0.014
0.0239675,0.0518410733191,0.0538668792051,0.0255996703775,0.984,0.016,0.0,0.0
0.0370702,0.0524800800352,0.101102539894,0.0417987186194,0.958,0.042,0.0,0.0
0.08023599,0.0359508166521,0.105846558711,0.0148361623387,0.998,0.002,0.0,0.0
0.0603227,0.0485538388687,0.134129482835,0.0208405932192,0.996,0.004,0.0,0.0
0.0909962,0.0594734822826,0.303665182703,0.0443903126681,0.91,0.09,0.0,0.0
0.130532,0.104864740756,0.329433587753,0.052523777332,0.712,0.27,0.016,0.002
0.126049,0.141921328173,0.175281714093,0.108572549949,0.232,0.674,0.014,0.08
0.106076,0.0648990111218,0.28117301671,0.0364487095332,0.96,0.04,0.0,0.0
0.5137029,0.201543363832,1.19531298484,0.0931198900541,0.298,0.608,0.006,0.088
0.9700658,0.365013283046,2.31847419748,0.0938288180222,0.46,0.508,0.028,0.004
0.0231414,0.0271381599005,0.0904726850193,0.0116612747123,1.0,0.0,0.0,0.0
0.0143188,0.00961850082713,0.0571758726964,0.00675048679845,1.0,0.0,0.0,0.0
0.0289197,0.0133791750269,0.0311697386486,0.00759194032927,1.0,0.0,0.0,0.0
0.0296317,0.0124554431487,0.035791956162,0.0125140901908,1.0,0.0,0.0,0.0
0.208837,0.135478040038,0.257000595813,0.132077377411,0.1,0.746,0.04,0.114
0.177386,0.156567821354,0.347200829764,0.125031139582,0.16,0.754,0.044,0.042
0.164539,0.0489761564022,0.0932178782538,0.0380212214542,0.938,0.062,0.0,0.0
0.160712,0.123493507896,0.185463065181,0.0935374469044,0.394,0.52,0.032,0.054
0.0491193,0.0351860356451,0.087904020332,0.0232778190687,0.992,0.008,0.0,0.0
0.068514,0.0417765566515,0.252661469856,0.0368116206674,0.962,0.038,0.0,0.0
0.0619189,0.106570732812,0.174143684963,0.137148012243,0.212,0.706,0.05,0.032
0.0904709,0.085455370014,0.185681974778,0.0842511105406,0.5,0.484,0.016,0.0
0.125183,0.0933111206272,0.265124776191,0.120530475905,0.23,0.676,0.008,0.086
0.2290717,0.204515039693,0.491291375374,0.10721418617,0.206,0.67,0.028,0.096
0.0325718,0.0153504730726,0.0545167439151,0.00841841350434,1.0,0.0,0.0,0.0
0.0376053,0.0128655294579,0.0593336578386,0.00380506555507,1.0,0.0,0.0,0.0
0.1319861,0.127350658938,0.243629380573,0.0963967557888,0.35,0.574,0.02,0.056
0.1336049,0.133826746294,0.289262106372,0.11437541815,0.236,0.652,0.014,0.098
0.248326,0.191868945465,0.496008726445,0.164808307179,0.074,0.804,0.03,0.092
0.174995,0.194053692275,0.582082501484,0.117741972675,0.156,0.738,0.02,0.086
0.08162404,0.0701677982115,0.211897383753,0.0916248610584,0.478,0.488,0.028,0.006
0.07840922,0.0225282430162,0.127494446103,0.0127851153875,1.0,0.0,0.0,0.0
0.162811,0.0697951959066,0.451387208301,0.0253695527376,0.996,0.004,0.0,0.0
0.3513287,0.22036520815,0.797298030172,0.168214169065,0.06,0.828,0.008,0.104
0.3148085,0.307968351474,0.656493163519,0.139357962839,0.126,0.772,0.048,0.054
0.549562,0.368717792088,1.35474430836,0.361875225133,0.002,0.072,0.646,0.28
0.3997109,0.445300526586,0.998356952539,0.314319772275,0.002,0.434,0.434,0.13
0.1149856,0.182961636051,0.305526107114,0.134672694124,0.152,0.676,0.032,0.14
0.1460816,0.199869736402,0.367997698109,0.159184787331,0.056,0.496,0.224,0.224
0.218836,0.176945621808,0.248726718802,0.0905700998019,0.452,0.528,0.018,0.002
0.1499,0.395686946438,0.295336151019,0.134131593082,0.178,0.706,0.012,0.104
0.1048348,0.223865356625,0.209505555536,0.217426694777,0.05,0.84,0.01,0.1
0.1637513,0.161603059112,0.542429613096,0.0875606922628,0.352,0.608,0.032,0.008
0.2486652,0.400258259696,0.587591362874,0.241719149655,0.008,0.61,0.244,0.138
0.1848818,0.332270124976,0.564428805886,0.494146103299,0.0,0.008,0.478,0.514
0.155899,0.138955910871,0.214068813015,0.0873855903803,0.476,0.492,0.014,0.018
0.115962,0.17225165562,0.267059710114,0.14953793325,0.138,0.76,0.04,0.062
0.179767,0.154644757253,0.214803690384,0.139850528017,0.108,0.752,0.04,0.1
0.246931,0.145435347716,0.451239547532,0.151150335246,0.106,0.726,0.062,0.106
0.357855,0.463597658877,0.607700455845,0.407822613487,0.0,0.092,0.38,0.528
0.258332,0.408698453182,0.358676838935,0.309911484297,0.002,0.022,0.034,0.942
0.0264183,0.0136410001832,0.059087452747,0.00554834608819,1.0,0.0,0.0,0.0
0.0259309,0.0135529161624,0.0691679102616,0.00572916981384,1.0,0.0,0.0,0.0
0.181045,0.299293686623,0.373577336479,0.193656182434,0.022,0.356,0.052,0.57
0.207194,0.345460014685,0.576359535735,0.457050202305,0.0,0.016,0.032,0.952
0.121255,0.0947412393332,0.420536887757,0.146118938208,0.126,0.774,0.014,0.086
0.185827,0.206186213508,0.626476656772,0.24113349388,0.012,0.718,0.152,0.118
0.3771807,0.438801367787,0.880208278112,0.437458025658,0.0,0.018,0.082,0.9
0.118727,0.0786300946579,0.259663510974,0.0659950502293,0.612,0.348,0.012,0.028
0.166598,0.182522025496,0.381020162356,0.175571151532,0.038,0.828,0.024,0.11
0.171838,0.234692128952,0.374480742663,0.152147116281,0.05,0.758,0.026,0.166
0.210859,0.310125876106,0.648952222531,0.449201660266,0.0,0.094,0.502,0.404
0.04647187,0.0747807897667,0.106092392746,0.0895528158117,0.394,0.516,0.022,0.068
0.1076789,0.09329924766,0.222512657903,0.0655546548181,0.63,0.32,0.004,0.046
0.727581,0.564440467772,2.19847485161,0.358673163387,0.0,0.012,0.048,0.94
0.822429,0.621012117183,1.05997841754,0.535490181733,0.0,0.008,0.094,0.898
0.1188845,0.128795763541,0.252758791817,0.102544350126,0.33,0.588,0.046,0.036
0.09017417,0.0959658217961,0.217563471992,0.0657823989335,0.576,0.412,0.008,0.004
0.0448628,0.11484132572,0.0926884244507,0.117516554178,0.238,0.558,0.126,0.078
0.0523895,0.0878056420208,0.113305186119,0.0895223664076,0.414,0.508,0.03,0.048
0.0453118,0.0806504544989,0.120042647414,0.084053037266,0.356,0.552,0.012,0.08
0.0575026,0.0904403953907,0.147169554152,0.060566015378,0.54,0.404,0.016,0.04
0.1352645,0.258068258116,0.246948761233,0.115152425197,0.144,0.75,0.006,0.1
0.102807,0.102943058228,0.17951245535,0.0881681978028,0.452,0.532,0.014,0.002
0.0888654,0.115481691337,0.148836762709,0.0605264624358,0.704,0.296,0.0,0.0
0.1033966,0.198039375015,0.171776704623,0.160642341545,0.108,0.778,0.026,0.088
0.246241,0.101916654997,0.289394488147,0.0825953591347,0.46,0.52,0.02,0.0
0.272641,0.113108373465,0.492409849013,0.078070563988,0.51,0.45,0.03,0.01
0.0989598,0.0492169150801,0.209334490618,0.0600759588442,0.85,0.15,0.0,0.0
0.141564,0.0813230836996,0.372754261535,0.143056735162,0.22,0.724,0.044,0.012
0.149524,0.247986499294,0.283707857717,0.237969900674,0.012,0.254,0.586,0.148
0.0918478,0.155923424434,0.307891738442,0.127528874706,0.118,0.566,0.092,0.224
0.2828255,0.256476928776,1.08926490109,0.156422475333,0.086,0.798,0.008,0.108
0.4168895,0.423472235917,1.12797324204,0.42151344395,0.0,0.394,0.454,0.152
0.1788016,0.183698416063,0.351689232399,0.0746684854077,0.552,0.436,0.012,0.0
0.0290887,0.0549420380183,0.0518364813617,0.0706525742883,0.708,0.288,0.004,0.0
0.0247405,0.102364690431,0.0444407517538,0.0413878552404,0.926,0.074,0.0,0.0
0.6211852,0.315825479979,0.84614009556,0.407721959867,0.0,0.39,0.476,0.134
0.5872983,0.198481162383,0.6948623804,0.100415835948,0.262,0.642,0.008,0.088
0.0165064,0.0378477305962,0.0329579898201,0.0165132609825,0.998,0.002,0.0,0.0
0.00723708,0.0323617697843,0.022233094326,0.00959867501356,1.0,0.0,0.0,0.0
0.0900686,0.247802408709,0.292484606438,0.116763199917,0.228,0.632,0.046,0.094
0.0832313,0.177092011136,0.213535869472,0.117097688716,0.176,0.724,0.01,0.09
0.1708721,0.200411215767,0.386680646926,0.147413955769,0.09,0.8,0.004,0.106
0.1540366,0.208977737534,0.385017186329,0.21240797146,0.026,0.568,0.284,0.122
0.128846,0.198584268644,0.244359353613,0.178635701033,0.04,0.466,0.35,0.144
0.127227,0.214376271865,0.246869631191,0.0862219715115,0.258,0.196,0.328,0.218
0.3573153,0.22604900956,0.381844203826,0.109019400125,0.34,0.568,0.068,0.024
0.312128,0.58852860693,0.668448795233,0.24194348136,0.01,0.116,0.106,0.768
0.357876,0.464008551544,1.24752752265,0.664473929348,0.0,0.0,0.0,1.0
