0.1	0.00054343785553
0.12	0.000709316188652
0.14	0.00127934111014
0.16	0.00171878946054
0.18	0.00233860315964
0.2	0.00295049346085
0.22	0.00399737616637
0.24	0.00500386528895
0.26	0.00569192977812
0.28	0.00755685054964
0.3	0.0083616043841
0.32	0.00848105787471
0.34	0.00721869890537
0.36	0.00720543041274
0.38	0.00696351141556
0.4	0.00676006871081
0.42	0.0067006456188
0.44	0.00697291140664
0.46	0.00702821361688
0.48	0.00704959758746
0.5	0.007401404942
0.52	0.00794961058858
0.54	0.00869515604247
0.56	0.00939639549987
0.58	0.00990255756616
0.6	0.0101559840359
0.62	0.0117384369602
0.64	0.0128267676166
0.66	0.0136737917262
0.68	0.0145085358813
0.7	0.0150728459274
0.72	0.0154207557663
0.74	0.0155875746154
0.76	0.0157264452056
0.78	0.0159309136207
0.8	0.0162041098207
0.82	0.0165152186015
0.84	0.0168194328192
0.86	0.0170581170329
0.88	0.0172244833738
0.9	0.0173863275692
0.92	0.0176622607206
0.94	0.0197439340819
0.96	0.0208024874478
0.98	0.0211736910059
1.0	0.0223164936758
1.02	0.0245454076287
1.04	0.0265775621626
1.06	0.0283996606546
1.08	0.0299558014492
1.1	0.030691234766
1.12	0.0298358633373
1.14	0.0283698331468
1.16	0.0278170646272
1.18	0.0284320589813
1.2	0.0294270134101
1.22	0.0297942727472
1.24	0.0299903812915
1.26	0.0304198575288
1.28	0.030828917051
1.3	0.0312670341098
1.32	0.0318160744204
1.34	0.0325376401984
1.36	0.0334142188693
1.38	0.0343331845086
1.4	0.0352726937938
1.42	0.0362341033101
1.44	0.0371940056459
1.46	0.0381101317779
1.48	0.0389619905398
1.5	0.0397493107251
1.52	0.0404796498713
1.54	0.0411647845022
1.56	0.0418207654743
1.58	0.0424624548763
1.6	0.0431021138707
1.62	0.043748616998
1.64	0.0444073353632
1.66	0.0450805723444
1.68	0.0457682750382
1.7	0.0464688381317
1.72	0.0471798518097
1.74	0.0478986455165
1.76	0.0486237657365
1.78	0.0493587999986
1.8	0.0501049898981
1.82	0.0508754017993
1.84	0.0516778391539
1.86	0.0525067775369
1.88	0.0533379361528
1.9	0.0541508017395
1.92	0.0549308047941
1.94	0.0556624847868
1.96	0.0563407190009
1.98	0.0569529751157
2.0	0.0574902537043
2.02	0.0579483307977
2.04	0.0583239899559
2.06	0.0586098709781
2.08	0.0588050257535
2.1	0.0589162635301
2.12	0.0589418277831
2.14	0.0588880195028
2.16	0.0587678561111
2.18	0.0607068873289
2.2	0.0659438749031
2.22	0.0709114001859
2.24	0.0751148298335
2.26	0.0782031180215
2.28	0.0800166509191
2.3	0.0806363516416
2.32	0.0803322451786
2.34	0.0794363735787
2.36	0.0782896117287
2.38	0.0771578656914
2.4	0.0762018912132
2.42	0.0754511818564
2.44	0.0748382072413
2.46	0.0742379208551
2.48	0.0735189472191
2.5	0.072590624838
2.52	0.0714026938927
2.54	0.0699603534784
2.56	0.0698197782301
2.58	0.0719699654321
2.6	0.0747515360455
2.62	0.0779602739953
2.64	0.0816537109884
2.66	0.0858215999547
2.68	0.0903864326021
2.7	0.0952019014338
2.72	0.100068336186
2.74	0.104768198742
2.76	0.109072259686
2.78	0.112734810183
2.8	0.11556970726
2.82	0.117462454037
2.84	0.118288691016
2.86	0.117929972939
2.88	0.11631565905
2.9	0.116186885463
2.92	0.120158722854
2.94	0.124002736344
2.96	0.12767219789
2.98	0.131060397134
3.0	0.134080245734
3.02	0.136675113022
3.04	0.138853338148
3.06	0.140665775925
3.08	0.142102494688
3.1	0.143097241202
3.12	0.14362487049
3.14	0.143687419675
3.16	0.14328727825
3.18	0.142435934819
3.2	0.141158903814
3.22	0.13950221616
3.24	0.137556890029
3.26	0.135468007567
3.28	0.133224575611
3.3	0.130689025732
3.32	0.127813799469
3.34	0.124604616249
3.36	0.12108130392
3.38	0.117283513909
3.4	0.118179056237
3.42	0.119220827831
3.44	0.120262682675
3.46	0.121346586423
3.48	0.12247500031
3.5	0.123613157832
3.52	0.124736745488
3.54	0.125832300178
3.56	0.126889434717
3.58	0.127905302631
3.6	0.128877334418
3.62	0.129807740777
3.64	0.130691584224
3.66	0.131532957074
3.68	0.132330461105
3.7	0.133081761604
3.72	0.133790937281
3.74	0.134456104194
3.76	0.135074722771
3.78	0.135650639227
3.8	0.136182292957
3.82	0.136667749591
3.84	0.13711436087
3.86	0.137515804448
3.88	0.137879081322
3.9	0.138199445292
3.92	0.138478563776
3.94	0.138717414497
3.96	0.13891666899
3.98	0.139084049066
4.0	0.139234712211
4.02	0.139423164927
4.04	0.139719644615
4.06	0.140065782194
4.08	0.140403493044
4.1	0.140714208443
4.12	0.140991237585
4.14	0.141236557838
4.16	0.141454958814
4.18	0.141887303017
4.2	0.145879231171
4.22	0.149621423416
4.24	0.153062139968
4.26	0.156157269253
4.28	0.158875059447
4.3	0.161179525474
4.32	0.163187734509
4.34	0.167087429711
4.36	0.170788686432
4.38	0.174298990781
4.4	0.178045923361
4.42	0.18335696464
4.44	0.188155453782
4.46	0.192402469504
4.48	0.196067361942
4.5	0.199129478813
4.52	0.201565422048
4.54	0.203323315203
4.56	0.204364362051
4.58	0.205205305523
4.6	0.207951884739
4.62	0.210527728812
4.64	0.212955448173
4.66	0.215273828488
4.68	0.217515879328
4.7	0.21977907419
4.72	0.222115622424
4.74	0.224414932279
4.76	0.226654147618
4.78	0.228847024767
4.8	0.231212013735
4.82	0.233420805215
4.84	0.235457941312
4.86	0.237323238605
4.88	0.239018913734
4.9	0.240556612215
4.92	0.2420237703
4.94	0.243439700733
